user_index,user_total_rows,utility_popularity,coherence,history_length_mean,v1_ndcg10,core_ndcg10,delta_ndcg10,v1_hit10,core_hit10,delta_hit10,v1_rank,core_rank,delta_rank,utility_bucket
11935,4,0.18124999292194843,0.9060830026865005,10.0,0.07226620614528656,0.07226620614528656,0.0,0.25,0.25,0.0,1128.0,1139.5,11.5,Q1
11936,4,0.3362499848008156,0.8826348930597305,10.0,0.0,0.0,0.0,0.0,0.0,0.0,579.5,512.0,-67.5,Q1
11937,4,0.37249998934566975,0.8959901332855225,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2691.25,463.0,-2228.25,Q1
11938,4,0.7499999701976776,0.9197049587965012,10.0,0.0,0.0,0.0,0.0,0.0,0.0,559.25,631.5,72.25,Q4
11939,4,0.8499999791383743,0.8886186629533768,10.0,0.15773244202136993,0.0,0.15773244202136993,0.25,0.0,0.25,127.0,104.25,-22.75,Q4
11940,4,0.9000000059604645,0.8830264210700989,10.0,0.07226620614528656,0.0,0.07226620614528656,0.25,0.0,0.25,228.5,591.25,362.75,Q4
11941,4,0.7224999777972698,0.8977085798978806,10.0,0.0,0.0,0.0,0.0,0.0,0.0,240.5,204.75,-35.75,Q4
11942,4,0.5799999833106995,0.883117213845253,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.0,852.25,-237.75,Q2
11943,4,0.5662499964237213,0.8843609839677811,10.0,0.07226620614528656,0.07226620614528656,0.0,0.25,0.25,0.0,1141.25,1977.0,835.75,Q2
11944,4,0.36749998666346073,0.8920646458864212,10.0,0.10766914486885071,0.17810359597206116,-0.07043445110321045,0.25,0.5,-0.25,231.25,190.25,-41.0,Q1
11945,4,0.59375,0.8770530670881271,10.0,0.0,0.0,0.0,0.0,0.0,0.0,374.5,120.75,-253.75,Q3
11946,4,0.4262499986216426,0.876300498843193,10.0,0.0,0.0,0.0,0.0,0.0,0.0,357.75,64.5,-293.25,Q1
11947,4,0.5212499871850014,0.8855300545692444,10.0,0.0,0.0,0.0,0.0,0.0,0.0,686.25,1052.25,366.0,Q2
11948,4,0.5574999917298555,0.8852216750383377,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1175.25,1377.75,202.5,Q2
11949,4,0.523749977350235,0.8937581181526184,10.0,0.0,0.0,0.0,0.0,0.0,0.0,856.5,447.5,-409.0,Q2
11950,4,0.864999994635582,0.8984239399433136,10.0,0.0,0.125,-0.125,0.0,0.25,-0.25,460.5,338.75,-121.75,Q4
11951,4,0.5799999758601189,0.8930488377809525,10.0,0.0,0.0,0.0,0.0,0.0,0.0,909.0,616.5,-292.5,Q2
11952,4,0.2474999874830246,0.8762198239564896,10.0,0.0,0.07886622101068497,-0.07886622101068497,0.0,0.25,-0.25,799.75,504.25,-295.5,Q1
11953,4,0.4299999736249447,0.8795783221721649,10.0,0.0,0.0,0.0,0.0,0.0,0.0,247.25,526.0,278.75,Q1
11954,4,0.7237499803304672,0.8817898482084274,10.0,0.0,0.24106577783823013,-0.24106577783823013,0.0,0.5,-0.5,931.5,547.5,-384.0,Q4
11955,4,0.6399999931454659,0.9016033411026001,10.0,0.0,0.07886622101068497,-0.07886622101068497,0.0,0.25,-0.25,806.0,956.0,150.0,Q3
11956,4,0.8962499648332596,0.8899651020765305,10.0,0.0,0.0,0.0,0.0,0.0,0.0,419.25,479.25,60.0,Q4
11957,4,0.47749999165534973,0.8795201778411865,10.0,0.0,0.0,0.0,0.0,0.0,0.0,762.25,895.0,132.75,Q2
11958,4,0.492499987129122,0.8987748920917511,10.0,0.0,0.0,0.0,0.0,0.0,0.0,899.5,1243.5,344.0,Q2
11959,4,0.6962499916553497,0.8990946561098099,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1399.25,1182.75,-216.5,Q4
11960,4,0.3124999925494194,0.8713882863521576,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.75,1433.75,363.0,Q1
11961,4,0.574999988079071,0.8876762837171555,10.0,0.0,0.25,-0.25,0.0,0.25,-0.25,701.25,299.25,-402.0,Q2
11962,4,0.17874999670311809,0.8639704585075378,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2089.75,767.75,-1322.0,Q1
11963,4,0.512499988079071,0.8901333212852478,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1418.5,748.75,-669.75,Q2
11964,4,0.3062499910593033,0.8858908414840698,10.0,0.0,0.0,0.0,0.0,0.0,0.0,459.5,209.25,-250.25,Q1
11965,4,0.7412499710917473,0.8945445418357849,10.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,148.25,-171.75,Q4
11966,4,0.5149999903514981,0.8942060172557831,10.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,278.0,-128.0,Q2
11967,4,0.3699999824166298,0.8798311948776245,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.5,1216.25,-111.25,Q1
11968,4,0.9074999839067459,0.9191149473190308,10.0,0.0,0.0,0.0,0.0,0.0,0.0,657.5,1426.0,768.5,Q4
11969,4,0.5499999765306711,0.887766882777214,10.0,0.0,0.0833333358168602,-0.0833333358168602,0.0,0.25,-0.25,966.0,1729.5,763.5,Q2
11970,4,0.6487499698996544,0.9053014814853668,10.0,0.0,0.125,-0.125,0.0,0.25,-0.25,1325.25,520.75,-804.5,Q3
11971,4,0.27749998681247234,0.884112223982811,10.0,0.0,0.07525750249624252,-0.07525750249624252,0.0,0.25,-0.25,2982.0,1685.0,-1297.0,Q1
11972,4,0.6574999764561653,0.8880338221788406,10.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,89.75,-73.25,Q3
11973,4,0.6099999845027924,0.8797360360622406,10.0,0.1967209428548813,0.15773244202136993,0.03898850083351135,0.5,0.25,0.25,203.0,167.75,-35.25,Q3
11974,4,0.6374999899417162,0.872837245464325,10.0,0.09671320766210556,0.0,0.09671320766210556,0.25,0.0,0.25,186.25,227.5,41.25,Q3
11975,4,0.5637499950826168,0.8778615444898605,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1301.0,812.75,-488.25,Q2
11976,4,0.3024999964982271,0.8880637288093567,10.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,553.75,106.75,Q1
11977,4,0.5849999897181988,0.8830399215221405,10.0,0.0,0.10766914486885071,-0.10766914486885071,0.0,0.25,-0.25,175.25,88.75,-86.5,Q3
11978,4,0.6487499810755253,0.8784315586090088,10.0,0.0,0.0,0.0,0.0,0.0,0.0,701.25,988.25,287.0,Q3
11979,4,0.41749999299645424,0.8945460766553879,10.0,0.0,0.0,0.0,0.0,0.0,0.0,727.75,430.0,-297.75,Q1
11980,4,0.6599999815225601,0.8799291849136353,10.0,0.0,0.125,-0.125,0.0,0.25,-0.25,428.0,139.0,-289.0,Q3
11981,4,0.7274999879300594,0.8813606649637222,10.0,0.09671320766210556,0.0,0.09671320766210556,0.25,0.0,0.25,1026.25,1964.25,938.0,Q4
11982,4,0.6262499839067459,0.9043078422546387,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2905.75,1888.0,-1017.75,Q3
11983,4,0.6212499886751175,0.892410933971405,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1093.75,1122.75,29.0,Q3
11984,4,0.399999987334013,0.8761600106954575,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1345.5,1526.25,180.75,Q1
11985,4,0.8999999761581421,0.9076636135578156,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.25,5822.75,1589.5,Q4
11986,4,0.7912499904632568,0.9013981521129608,10.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0,779.25,258.25,Q4
11987,4,0.4012499898672104,0.8874815553426743,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1868.0,1549.5,-318.5,Q1
11988,4,0.5774999856948853,0.8897852450609207,10.0,0.07226620614528656,0.0,0.07226620614528656,0.25,0.0,0.25,181.75,170.5,-11.25,Q2
11989,4,0.399999987334013,0.8852501213550568,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1534.75,693.5,-841.25,Q1
11990,4,0.6462499815970659,0.875526487827301,10.0,0.0,0.0,0.0,0.0,0.0,0.0,936.5,791.0,-145.5,Q3
11991,4,0.6324999816715717,0.8974457234144211,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1462.75,904.75,-558.0,Q3
11992,4,0.649999980814755,0.8928345888853073,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2655.75,5132.75,2477.0,Q3
11993,4,0.47749997675418854,0.8883763551712036,10.0,0.0,0.0,0.0,0.0,0.0,0.0,359.25,351.75,-7.5,Q2
11994,4,0.8299999833106995,0.8839936256408691,10.0,0.0,0.0,0.0,0.0,0.0,0.0,632.0,176.75,-455.25,Q4
11995,4,0.6374999657273293,0.908781886100769,10.0,0.0,0.0,0.0,0.0,0.0,0.0,611.5,622.25,10.75,Q3
11996,4,0.7499999850988388,0.8906260579824448,10.0,0.07525750249624252,0.0833333358168602,-0.008075833320617676,0.25,0.25,0.0,1041.0,1795.25,754.25,Q4
11997,4,0.34249998442828655,0.8815770447254181,10.0,0.0,0.0,0.0,0.0,0.0,0.0,411.5,437.5,26.0,Q1
11998,4,0.6574999913573265,0.8898400068283081,10.0,0.15773244202136993,0.08905179798603058,0.06868064403533936,0.25,0.25,0.0,89.25,190.5,101.25,Q3
11999,4,0.7387499734759331,0.9042313545942307,10.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,716.0,497.0,Q4
12000,4,0.4624999901279807,0.8849308490753174,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4281.0,4487.0,206.0,Q1
12001,4,0.559999980032444,0.8804226815700531,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1095.5,1527.5,432.0,Q2
12002,4,0.4949999786913395,0.8926043659448624,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2498.75,2025.0,-473.75,Q2
12003,4,0.5074999779462814,0.878607377409935,10.0,0.09671320766210556,0.07226620614528656,0.024447001516819,0.25,0.25,0.0,313.25,30.25,-283.0,Q2
12004,4,0.20500000193715096,0.9011279046535492,10.0,0.07886622101068497,0.0,0.07886622101068497,0.25,0.0,0.25,179.75,91.5,-88.25,Q1
12005,4,0.4224999905563891,0.8875526189804077,10.0,0.0,0.0,0.0,0.0,0.0,0.0,440.25,476.25,36.0,Q1
12006,4,0.6074999794363976,0.9013720154762268,10.0,0.0,0.0,0.0,0.0,0.0,0.0,994.5,384.75,-609.75,Q3
12007,4,0.6149999871850014,0.8932794779539108,10.0,0.09671320766210556,0.15773244202136993,-0.061019234359264374,0.25,0.25,0.0,244.75,407.5,162.75,Q3
12008,4,0.6449999865144491,0.89468814432621,10.0,0.15773244202136993,0.15773244202136993,0.0,0.25,0.25,0.0,594.75,287.25,-307.5,Q3
12009,4,0.47749998420476913,0.8883494138717651,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1210.0,1143.75,-66.25,Q2
12010,4,0.5462499894201756,0.8760356903076172,10.0,0.15773244202136993,0.125,0.032732442021369934,0.25,0.25,0.0,299.25,202.25,-97.0,Q2
12011,4,0.7874999791383743,0.9102806001901627,10.0,0.0,0.0,0.0,0.0,0.0,0.0,865.75,342.25,-523.5,Q4
12012,4,0.431249987334013,0.8805897533893585,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3151.25,3531.25,380.0,Q1
12013,4,0.8224999755620956,0.8914547860622406,10.0,0.0,0.07525750249624252,-0.07525750249624252,0.0,0.25,-0.25,809.75,647.25,-162.5,Q4
12014,4,0.38499999418854713,0.8778763860464096,10.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,348.0,156.0,Q1
12015,4,0.4937499836087227,0.8848092555999756,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1471.0,848.75,-622.25,Q2
12016,4,0.667499978095293,0.9002310633659363,10.0,0.15773244202136993,0.15773244202136993,0.0,0.25,0.25,0.0,3729.5,4239.75,510.25,Q3
12017,4,0.4437499865889549,0.8900266140699387,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3564.75,2263.75,-1301.0,Q1
12018,4,0.44999999087303877,0.8823308944702148,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2428.75,1811.0,-617.75,Q1
12019,4,0.5299999825656414,0.8813631385564804,10.0,0.0,0.07886622101068497,-0.07886622101068497,0.0,0.25,-0.25,825.0,412.0,-413.0,Q2
12020,4,0.33249998837709427,0.8833927661180496,10.0,0.0,0.0,0.0,0.0,0.0,0.0,566.5,291.25,-275.25,Q1
12021,4,0.5274999933317304,0.8725756853818893,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3819.5,2451.25,-1368.25,Q2
12022,4,0.8587499856948853,0.9170833081007004,10.0,0.0,0.0,0.0,0.0,0.0,0.0,721.25,862.25,141.0,Q4
12023,4,0.47749999165534973,0.8866070657968521,10.0,0.0,0.0,0.0,0.0,0.0,0.0,735.5,1110.0,374.5,Q2
12024,4,0.6199999898672104,0.8777389228343964,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1245.0,1631.75,386.75,Q3
12025,4,0.6799999922513962,0.9092174768447876,10.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,721.75,79.75,Q3
12026,4,0.6999999843537807,0.8906470388174057,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2254.75,3173.0,918.25,Q4
12027,4,0.8624999672174454,0.9121355414390564,10.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,412.5,-222.5,Q4
12028,4,0.8687499761581421,0.9103449583053589,10.0,0.07226620614528656,0.10766914486885071,-0.03540293872356415,0.25,0.25,0.0,308.5,195.0,-113.5,Q4
12029,4,0.3599999970756471,0.8846122324466705,10.0,0.0,0.0,0.0,0.0,0.0,0.0,959.25,1257.25,298.0,Q1
12030,4,0.5274999886751175,0.8889300525188446,10.0,0.07226620614528656,0.0833333358168602,-0.011067129671573639,0.25,0.25,0.0,1225.0,864.5,-360.5,Q2
12031,4,0.8174999803304672,0.8782012462615967,10.0,0.0,0.0,0.0,0.0,0.0,0.0,610.25,641.25,31.0,Q4
12032,4,0.5012499839067459,0.8961018323898315,10.0,0.0,0.0,0.0,0.0,0.0,0.0,267.5,129.25,-138.25,Q2
12033,4,0.4962499812245369,0.884103074669838,10.0,0.0,0.0,0.0,0.0,0.0,0.0,428.5,391.75,-36.75,Q2
12034,4,0.43249998427927494,0.8733097165822983,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1880.75,712.75,-1168.0,Q1
12035,4,0.7799999788403511,0.909337118268013,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3773.25,3972.75,199.5,Q4
12036,4,0.6687499731779099,0.8978878259658813,10.0,0.0,0.0,0.0,0.0,0.0,0.0,648.5,713.25,64.75,Q3
12037,4,0.6824999898672104,0.9183032661676407,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3405.25,2336.25,-1069.0,Q3
12038,4,0.7399999797344208,0.8805312663316727,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2307.25,889.0,-1418.25,Q4
12039,4,0.47624998912215233,0.8762417584657669,10.0,0.0,0.10766914486885071,-0.10766914486885071,0.0,0.25,-0.25,511.25,315.5,-195.75,Q2
12040,4,0.3099999912083149,0.8841174691915512,10.0,0.15773244202136993,0.0,0.15773244202136993,0.25,0.0,0.25,447.75,204.75,-243.0,Q1
12041,4,0.23874999303370714,0.8774534165859222,10.0,0.15773244202136993,0.0,0.15773244202136993,0.25,0.0,0.25,698.5,517.75,-180.75,Q1
12042,4,0.48499998403713107,0.8840802013874054,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1251.5,1244.0,-7.5,Q2
12043,4,0.44999998062849045,0.8918423354625702,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2274.75,443.0,-1831.75,Q1
12044,4,0.7049999982118607,0.8920263797044754,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2343.75,1907.5,-436.25,Q4
12045,4,0.4675000002607703,0.8839830607175827,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1921.75,1573.75,-348.0,Q2
12046,4,0.6124999895691872,0.8877771645784378,10.0,0.0,0.08905179798603058,-0.08905179798603058,0.0,0.25,-0.25,878.5,637.5,-241.0,Q3
12047,4,0.4349999837577343,0.8833804577589035,10.0,0.0,0.0,0.0,0.0,0.0,0.0,781.25,629.0,-152.25,Q1
12048,4,0.6424999982118607,0.89493128657341,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2310.5,893.0,-1417.5,Q3
12049,4,0.6549999853596091,0.8745945394039154,10.0,0.07226620614528656,0.0,0.07226620614528656,0.25,0.0,0.25,368.25,127.0,-241.25,Q3
12050,4,0.6274999845772982,0.8827200084924698,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1228.75,789.25,-439.5,Q3
12051,4,0.6862499788403511,0.8934110403060913,10.0,0.0,0.0,0.0,0.0,0.0,0.0,246.25,57.75,-188.5,Q3
12052,4,0.8474999666213989,0.9051263183355331,10.0,0.0,0.0,0.0,0.0,0.0,0.0,190.25,1067.0,876.75,Q4
12053,4,0.5549999848008156,0.8880499750375748,10.0,0.0,0.0,0.0,0.0,0.0,0.0,441.5,375.5,-66.0,Q2
12054,4,0.3737499825656414,0.8753340989351273,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.25,358.5,-912.75,Q1
12055,4,0.7649999707937241,0.9159504175186157,10.0,0.0,0.0,0.0,0.0,0.0,0.0,623.5,401.75,-221.75,Q4
12056,4,0.4274999871850014,0.8771394342184067,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,787.5,-236.5,Q1
12057,4,0.6312499791383743,0.8985482603311539,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2362.0,1160.5,-1201.5,Q3
12058,4,0.7575000002980232,0.8938391655683517,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3454.5,1087.0,-2367.5,Q4
12059,4,0.4974999870173633,0.8665087521076202,10.0,0.125,0.15773244202136993,-0.032732442021369934,0.25,0.25,0.0,646.5,90.0,-556.5,Q2
12060,4,0.4699999988079071,0.8744077682495117,10.0,0.0,0.0,0.0,0.0,0.0,0.0,861.25,704.0,-157.25,Q2
12061,4,0.6149999890476465,0.8752128928899765,10.0,0.0,0.0,0.0,0.0,0.0,0.0,716.0,1481.25,765.25,Q3
12062,4,0.5274999886751175,0.887361690402031,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.75,1011.0,-45.75,Q2
12063,4,0.6874999813735485,0.8750444799661636,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,666.25,-558.75,Q3
12064,4,0.5237499768845737,0.8859212398529053,10.0,0.0,0.0,0.0,0.0,0.0,0.0,798.75,968.5,169.75,Q2
12065,4,0.6049999892711639,0.8873994648456573,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3787.75,2011.75,-1776.0,Q3
12066,4,0.2699999948963523,0.8818757086992264,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3142.25,1899.75,-1242.5,Q1
12067,4,0.2374999923631549,0.8703695237636566,10.0,0.0,0.08905179798603058,-0.08905179798603058,0.0,0.25,-0.25,984.5,1713.5,729.0,Q1
12068,4,0.5799999907612801,0.8922094702720642,10.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,488.75,154.75,Q3
12069,4,0.37749998178333044,0.8862928152084351,10.0,0.07886622101068497,0.0,0.07886622101068497,0.25,0.0,0.25,1991.0,2188.0,197.0,Q1
12070,4,0.6749999672174454,0.8848114758729935,10.0,0.0,0.0,0.0,0.0,0.0,0.0,428.25,200.5,-227.75,Q3
12071,4,0.4287499897181988,0.8763219565153122,10.0,0.0833333358168602,0.0,0.0833333358168602,0.25,0.0,0.25,73.25,139.75,66.5,Q1
12072,4,0.3899999801069498,0.8823868930339813,10.0,0.0,0.0,0.0,0.0,0.0,0.0,464.75,807.0,342.25,Q1
12073,4,0.6062499904073775,0.8838170319795609,10.0,0.0,0.0,0.0,0.0,0.0,0.0,281.25,545.25,264.0,Q3
12074,4,0.19624999351799488,0.8762220442295074,10.0,0.0,0.0,0.0,0.0,0.0,0.0,616.5,411.75,-204.75,Q1
12075,4,0.6824999749660492,0.8783983290195465,10.0,0.0,0.0833333358168602,-0.0833333358168602,0.0,0.25,-0.25,542.5,608.5,66.0,Q3
12076,4,0.8449999839067459,0.9091516584157944,10.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,763.5,334.5,Q4
12077,4,0.529999976977706,0.8926583528518677,10.0,0.125,0.125,0.0,0.25,0.25,0.0,227.0,76.5,-150.5,Q2
12078,4,0.37999999336898327,0.885929062962532,10.0,0.0,0.15773244202136993,-0.15773244202136993,0.0,0.25,-0.25,669.75,315.75,-354.0,Q1
12079,4,0.6299999952316284,0.8852932155132294,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2268.75,2531.25,262.5,Q3
12080,4,0.49749998981133103,0.8875173479318619,10.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,289.0,-46.0,Q2
12081,4,0.5349999913014472,0.8981490731239319,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1786.25,2220.75,434.5,Q2
12082,4,0.7049999758601189,0.8838101923465729,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.25,1077.75,-22.5,Q4
12083,4,0.6249999776482582,0.886908769607544,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2941.0,2218.5,-722.5,Q3
12084,4,0.7924999892711639,0.8863174617290497,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3193.5,1620.25,-1573.25,Q4
12085,4,0.6799999848008156,0.8861524611711502,10.0,0.0,0.0,0.0,0.0,0.0,0.0,471.25,77.75,-393.5,Q3
12086,4,0.337499987334013,0.8782495111227036,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2419.25,908.25,-1511.0,Q1
12087,4,0.502499982714653,0.8825409859418869,10.0,0.0,0.0,0.0,0.0,0.0,0.0,620.25,1002.75,382.5,Q2
12088,4,0.648749977350235,0.8928770124912262,10.0,0.0,0.0,0.0,0.0,0.0,0.0,879.0,459.0,-420.0,Q3
12089,4,0.4387499801814556,0.8910044878721237,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2092.75,1019.25,-1073.5,Q1
12090,4,0.8274999707937241,0.9077765643596649,10.0,0.0,0.0,0.0,0.0,0.0,0.0,311.75,127.0,-184.75,Q4
12091,4,0.3649999871850014,0.8714570850133896,10.0,0.0,0.0,0.0,0.0,0.0,0.0,698.5,434.25,-264.25,Q1
12092,4,0.5324999839067459,0.8788337260484695,10.0,0.0,0.10766914486885071,-0.10766914486885071,0.0,0.25,-0.25,1009.75,553.75,-456.0,Q2
12093,4,0.2924999911338091,0.8917326778173447,10.0,0.0,0.07226620614528656,-0.07226620614528656,0.0,0.25,-0.25,1542.5,905.0,-637.5,Q1
12094,4,0.6249999888241291,0.8907484710216522,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2975.0,1548.0,-1427.0,Q3
12095,4,0.5799999758601189,0.8870220631361008,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1142.75,968.0,-174.75,Q2
12096,4,0.5262499898672104,0.8947834819555283,10.0,0.0,0.0,0.0,0.0,0.0,0.0,986.5,318.5,-668.0,Q2
12097,4,0.4799999874085188,0.8746420443058014,10.0,0.0,0.07525750249624252,-0.07525750249624252,0.0,0.25,-0.25,859.25,199.5,-659.75,Q2
12098,4,0.5924999862909317,0.8894523233175278,10.0,0.0,0.07525750249624252,-0.07525750249624252,0.0,0.25,-0.25,815.5,433.5,-382.0,Q3
12099,4,0.331249987706542,0.8783759623765945,10.0,0.0,0.08905179798603058,-0.08905179798603058,0.0,0.25,-0.25,227.0,76.0,-151.0,Q1
12100,4,0.42249999567866325,0.8867142647504807,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2901.0,1735.75,-1165.25,Q1
12101,4,0.5824999865144491,0.881825402379036,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1247.25,941.5,-305.75,Q3
12102,4,0.6399999931454659,0.8772876560688019,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1313.75,1032.75,-281.0,Q3
12103,4,0.5874999836087227,0.8858037143945694,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.5,841.5,-412.0,Q3
12104,4,0.46999998576939106,0.8731355667114258,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1748.5,1885.75,137.25,Q2
12105,4,0.7849999666213989,0.8893742710351944,10.0,0.0,0.0,0.0,0.0,0.0,0.0,449.5,284.0,-165.5,Q4
12106,4,0.7024999754503369,0.9010196030139923,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2664.5,2644.5,-20.0,Q4
12107,4,0.5899999961256981,0.881694495677948,10.0,0.0,0.0,0.0,0.0,0.0,0.0,79.75,59.25,-20.5,Q3
12108,4,0.6799999848008156,0.8855563551187515,10.0,0.0,0.0,0.0,0.0,0.0,0.0,585.5,133.25,-452.25,Q3
12109,4,0.4899999853223562,0.8748262077569962,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.5,626.0,-438.5,Q2
12110,4,0.7474999949336052,0.907541960477829,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1508.25,1463.75,-44.5,Q4
12111,4,0.6599999815225601,0.895400270819664,10.0,0.0,0.10766914486885071,-0.10766914486885071,0.0,0.25,-0.25,105.75,230.0,124.25,Q3
12112,4,0.794999971985817,0.9133513122797012,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3062.5,3194.5,132.0,Q4
12113,4,0.5399999916553497,0.8897716701030731,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.75,729.5,-391.25,Q2
12114,4,0.6524999737739563,0.879440113902092,10.0,0.0,0.15773244202136993,-0.15773244202136993,0.0,0.25,-0.25,115.25,256.75,141.5,Q3
12115,4,0.5474999817088246,0.8835660368204117,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.0,1997.25,677.25,Q2
12116,4,0.6212499812245369,0.8902606666088104,10.0,0.0,0.0,0.0,0.0,0.0,0.0,736.75,1108.25,371.5,Q3
12117,4,0.38124998612329364,0.8889078050851822,10.0,0.0,0.0,0.0,0.0,0.0,0.0,687.25,1009.75,322.5,Q1
12118,4,0.6324999928474426,0.895517110824585,10.0,0.0,0.0,0.0,0.0,0.0,0.0,492.5,175.75,-316.75,Q3
12119,4,0.6674999818205833,0.895820751786232,10.0,0.0,0.0,0.0,0.0,0.0,0.0,955.75,456.5,-499.25,Q3
12120,4,0.7087499722838402,0.8727773725986481,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1429.25,628.25,-801.0,Q4
12121,4,0.9074999839067459,0.8967942595481873,10.0,0.18004654347896576,0.0,0.18004654347896576,0.5,0.0,0.5,71.25,167.25,96.0,Q4
12122,4,0.9112499803304672,0.8808727860450745,10.0,0.0,0.0,0.0,0.0,0.0,0.0,387.75,260.5,-127.25,Q4
12123,4,0.7012499794363976,0.8928951919078827,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.75,1500.25,409.5,Q4
12124,4,0.25999999791383743,0.8738911002874374,10.0,0.0,0.0,0.0,0.0,0.0,0.0,625.75,558.75,-67.0,Q1
12125,4,0.3887499878183007,0.8772344440221786,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1270.0,515.0,-755.0,Q1
12126,4,0.7224999666213989,0.8853969424962997,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.5,2166.25,1056.75,Q4
12127,4,0.7587499842047691,0.8784201145172119,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1563.75,1130.25,-433.5,Q4
12128,4,0.3887499924749136,0.8892851620912552,10.0,0.15773244202136993,0.375,-0.21726755797863007,0.25,0.5,-0.25,1197.5,380.75,-816.75,Q1
12129,4,0.632499985396862,0.8832792937755585,10.0,0.07525750249624252,0.125,-0.04974249750375748,0.25,0.25,0.0,62.75,44.5,-18.25,Q3
