user_index,user_total_rows,utility_popularity,coherence,history_length_mean,v1_ndcg10,core_ndcg10,delta_ndcg10,v1_hit10,core_hit10,delta_hit10,v1_rank,core_rank,delta_rank,utility_bucket
2591,4,0.6637499779462814,0.8824236840009689,10.0,0.07226620614528656,0.07886622101068497,-0.006600014865398407,0.25,0.25,0.0,763.5,57.5,-706.0,Q2
2592,4,0.7212499678134918,0.8858766257762909,10.0,0.0,0.07226620614528656,-0.07226620614528656,0.0,0.25,-0.25,106.5,64.75,-41.75,Q2
2593,4,0.7649999707937241,0.8854895681142807,10.0,0.0833333358168602,0.0833333358168602,0.0,0.25,0.25,0.0,89.75,440.25,350.5,Q2
2594,4,0.9312499761581421,0.8987786173820496,10.0,0.2467842400074005,0.31546488404273987,-0.06868064403533936,0.5,0.5,0.0,575.0,312.5,-262.5,Q4
2595,4,0.8162499666213989,0.8805467039346695,10.0,0.10766914486885071,0.375,-0.2673308551311493,0.25,0.5,-0.25,898.75,490.0,-408.75,Q3
2596,4,0.8574999868869781,0.8981288969516754,10.0,0.0,0.23298994451761246,-0.23298994451761246,0.0,0.5,-0.5,159.0,324.25,165.25,Q3
2597,4,0.9099999815225601,0.8986891061067581,10.0,0.28273244202136993,0.3621147945523262,-0.07938235253095627,0.5,0.75,-0.25,67.75,7.75,-60.0,Q4
2598,4,0.8549999743700027,0.8939556032419205,10.0,0.0,0.07525750249624252,-0.07525750249624252,0.0,0.25,-0.25,77.75,115.5,37.75,Q3
2599,4,0.7862499803304672,0.8857194930315018,10.0,0.125,0.40773244202136993,-0.28273244202136993,0.25,0.5,-0.25,150.0,70.0,-80.0,Q3
2600,4,0.8749999701976776,0.8783456087112427,10.0,0.08905179798603058,0.28577274084091187,-0.1967209428548813,0.25,0.75,-0.5,40.75,21.75,-19.0,Q4
2601,4,0.49749999213963747,0.8857243210077286,10.0,0.0,0.0,0.0,0.0,0.0,0.0,673.5,500.25,-173.25,Q1
2602,4,0.9412499815225601,0.8820424377918243,10.0,0.31546488404273987,0.2365986630320549,0.07886622101068497,0.5,0.5,0.0,29.75,18.0,-11.75,Q4
2603,4,0.8062499761581421,0.8900125175714493,10.0,0.0,0.0,0.0,0.0,0.0,0.0,606.25,109.25,-497.0,Q3
2604,4,0.6799999997019768,0.8747949749231339,10.0,0.0,0.25,-0.25,0.0,0.25,-0.25,1015.0,555.0,-460.0,Q2
2605,4,0.9187499731779099,0.8861987888813019,10.0,0.17238513380289078,0.34671320766210556,-0.17432807385921478,0.5,0.5,0.0,153.75,171.5,17.75,Q4
2606,4,0.8599999845027924,0.8945140093564987,10.0,0.09671320766210556,0.25,-0.15328679233789444,0.25,0.25,0.0,121.25,317.75,196.5,Q3
2607,4,0.6549999862909317,0.8832201659679413,10.0,0.0,0.07525750249624252,-0.07525750249624252,0.0,0.25,-0.25,861.0,1329.0,468.0,Q2
2608,4,0.9524999707937241,0.8794403970241547,10.0,0.21405179798603058,0.10766914486885071,0.10638265311717987,0.5,0.25,0.25,147.75,44.25,-103.5,Q4
2609,4,0.8187499940395355,0.8990553617477417,10.0,0.0,0.125,-0.125,0.0,0.25,-0.25,262.5,102.0,-160.5,Q3
2610,4,0.7624999731779099,0.8774053454399109,10.0,0.0,0.0,0.0,0.0,0.0,0.0,692.25,103.75,-588.5,Q2
2611,4,0.6712499856948853,0.8799945265054703,10.0,0.0,0.0,0.0,0.0,0.0,0.0,553.25,573.5,20.25,Q2
2612,4,0.6424999758601189,0.8799384534358978,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.0,1014.75,-193.25,Q1
2613,4,0.857499971985817,0.8936884850263596,10.0,0.0,0.09671320766210556,-0.09671320766210556,0.0,0.25,-0.25,73.75,47.0,-26.75,Q3
2614,4,0.9312499761581421,0.896484911441803,10.0,0.08905179798603058,0.15773244202136993,-0.06868064403533936,0.25,0.25,0.0,92.75,131.25,38.5,Q4
2615,4,0.8799999952316284,0.8946434259414673,10.0,0.07226620614528656,0.125,-0.05273379385471344,0.25,0.25,0.0,171.25,100.5,-70.75,Q4
2616,4,0.9249999970197678,0.880305141210556,10.0,0.0,0.3252575024962425,-0.3252575024962425,0.0,0.5,-0.5,106.75,14.5,-92.25,Q4
2617,4,0.9649999886751175,0.8881130814552307,10.0,0.15773244202136993,0.45386622101068497,-0.29613377898931503,0.25,0.75,-0.5,48.5,8.0,-40.5,Q4
2618,4,0.9349999874830246,0.9025720804929733,10.0,0.0,0.08905179798603058,-0.08905179798603058,0.0,0.25,-0.25,99.5,346.25,246.75,Q4
2619,4,0.9049999862909317,0.8899915963411331,10.0,0.125,0.0,0.125,0.25,0.0,0.25,81.25,35.5,-45.75,Q4
2620,4,0.6649999842047691,0.890237033367157,10.0,0.0,0.32226620614528656,-0.32226620614528656,0.0,0.5,-0.5,302.25,94.0,-208.25,Q2
2621,4,0.8749999850988388,0.8758630901575089,10.0,0.0,0.10766914486885071,-0.10766914486885071,0.0,0.25,-0.25,273.5,77.5,-196.0,Q4
2622,4,0.8349999785423279,0.8870408982038498,10.0,0.09671320766210556,0.0,0.09671320766210556,0.25,0.0,0.25,434.75,360.75,-74.0,Q3
2623,4,0.7399999722838402,0.8945891112089157,10.0,0.0,0.10766914486885071,-0.10766914486885071,0.0,0.25,-0.25,409.75,269.0,-140.75,Q2
2624,4,0.7674999982118607,0.8861591666936874,10.0,0.26540158689022064,0.2326691448688507,0.032732442021369934,0.5,0.5,0.0,66.75,22.75,-44.0,Q2
2625,4,0.7374999821186066,0.8898574411869049,10.0,0.0,0.15773244202136993,-0.15773244202136993,0.0,0.25,-0.25,291.0,289.5,-1.5,Q2
2626,4,0.5274999886751175,0.8696461915969849,10.0,0.0,0.15773244202136993,-0.15773244202136993,0.0,0.25,-0.25,124.0,111.25,-12.75,Q1
2627,4,0.6649999991059303,0.8769200295209885,10.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,341.75,-122.25,Q2
2628,4,0.7487499862909317,0.870569497346878,10.0,0.0,0.15773244202136993,-0.15773244202136993,0.0,0.25,-0.25,355.5,18.0,-337.5,Q2
2629,4,0.6337499916553497,0.8838244825601578,10.0,0.0,0.15773244202136993,-0.15773244202136993,0.0,0.25,-0.25,1154.25,679.0,-475.25,Q1
2630,4,0.8224999904632568,0.896682009100914,10.0,0.09671320766210556,0.15773244202136993,-0.061019234359264374,0.25,0.25,0.0,161.75,172.25,10.5,Q3
2631,4,0.9587499648332596,0.9090612083673477,10.0,0.07226620614528656,0.15859083831310272,-0.08632463216781616,0.25,0.5,-0.25,21.25,35.25,14.0,Q4
2632,4,0.41499999538064003,0.8854058980941772,10.0,0.0,0.0,0.0,0.0,0.0,0.0,561.0,533.0,-28.0,Q1
2633,4,0.3999999947845936,0.8785696029663086,10.0,0.0,0.2722926363348961,-0.2722926363348961,0.0,0.75,-0.75,520.5,274.25,-246.25,Q1
2634,4,0.8599999845027924,0.8866914361715317,10.0,0.0,0.09671320766210556,-0.09671320766210556,0.0,0.25,-0.25,69.5,20.25,-49.25,Q3
2635,4,0.5424999892711639,0.8712870180606842,10.0,0.125,0.15773244202136993,-0.032732442021369934,0.25,0.25,0.0,70.75,48.25,-22.5,Q1
2636,4,0.9474999755620956,0.8907564282417297,10.0,0.09671320766210556,0.23298994451761246,-0.1362767368555069,0.25,0.5,-0.25,347.5,208.5,-139.0,Q4
2637,4,0.9087499678134918,0.8781898021697998,10.0,0.1541237235069275,0.2916666716337204,-0.1375429481267929,0.5,0.75,-0.25,128.5,264.0,135.5,Q4
2638,4,0.7149999719113111,0.8772248327732086,10.0,0.0,0.0,0.0,0.0,0.0,0.0,667.75,635.5,-32.25,Q2
2639,4,0.9074999690055847,0.8908995687961578,10.0,0.07525750249624252,0.0,0.07525750249624252,0.25,0.0,0.25,394.75,1203.75,809.0,Q4
2640,4,0.8449999839067459,0.8852987438440323,10.0,0.07886622101068497,0.15773244202136993,-0.07886622101068497,0.25,0.25,0.0,275.25,256.75,-18.5,Q3
2641,4,0.856249988079071,0.8953502476215363,10.0,0.0833333358168602,0.10766914486885071,-0.02433580905199051,0.25,0.25,0.0,118.5,71.25,-47.25,Q3
2642,4,0.6774999871850014,0.8781928718090057,10.0,0.0,0.0,0.0,0.0,0.0,0.0,853.75,533.5,-320.25,Q2
2643,4,0.47999998927116394,0.8775311857461929,10.0,0.0,0.0,0.0,0.0,0.0,0.0,652.25,584.5,-67.75,Q1
2644,4,0.4599999999627471,0.8720956444740295,10.0,0.0,0.0,0.0,0.0,0.0,0.0,982.75,418.0,-564.75,Q1
2645,4,0.669999971985817,0.8775167912244797,10.0,0.0,0.5243358165025711,-0.5243358165025711,0.0,1.0,-1.0,248.0,4.75,-243.25,Q2
2646,4,0.5924999881535769,0.8742302358150482,10.0,0.0,0.15773244202136993,-0.15773244202136993,0.0,0.25,-0.25,413.75,420.75,7.0,Q1
2647,4,0.9724999815225601,0.8827454447746277,10.0,0.16791801899671555,0.2083333358168602,-0.04041531682014465,0.5,0.5,0.0,43.5,25.75,-17.75,Q4
2648,4,0.6037499830126762,0.8823047280311584,10.0,0.0,0.24106577783823013,-0.24106577783823013,0.0,0.5,-0.5,121.25,181.25,60.0,Q1
2649,4,0.4074999876320362,0.8691364526748657,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1110.25,839.75,-270.5,Q1
2650,4,0.9674999862909317,0.8798831105232239,10.0,0.0833333358168602,0.0,0.0833333358168602,0.25,0.0,0.25,220.5,411.5,191.0,Q4
2651,4,0.6399999856948853,0.8846917152404785,10.0,0.0,0.15773244202136993,-0.15773244202136993,0.0,0.25,-0.25,487.0,226.0,-261.0,Q1
2652,4,0.7049999684095383,0.8822091817855835,10.0,0.07886622101068497,0.10766914486885071,-0.02880292385816574,0.25,0.25,0.0,100.5,131.25,30.75,Q2
2653,4,0.7849999815225601,0.8823994845151901,10.0,0.0,0.21405179798603058,-0.21405179798603058,0.0,0.5,-0.5,46.25,14.25,-32.0,Q3
2654,4,0.6524999961256981,0.889839306473732,10.0,0.0,0.25,-0.25,0.0,0.25,-0.25,1095.75,203.25,-892.5,Q2
2655,4,0.6574999988079071,0.8751633018255234,10.0,0.0,0.0,0.0,0.0,0.0,0.0,380.5,120.5,-260.0,Q2
2656,4,0.687499986262992,0.8660399913787842,10.0,0.0,0.0833333358168602,-0.0833333358168602,0.0,0.25,-0.25,310.0,141.5,-168.5,Q2
2657,4,0.8599999696016312,0.8679516911506653,10.0,0.0,0.0,0.0,0.0,0.0,0.0,324.75,100.5,-224.25,Q3
2658,4,0.9049999713897705,0.8946330845355988,10.0,0.24423691630363464,0.2580312117934227,-0.013794295489788055,0.75,0.75,0.0,11.5,9.25,-2.25,Q4
2659,4,0.5087499767541885,0.8806105703115463,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1671.75,714.5,-957.25,Q1
2660,4,0.461249977350235,0.8686652481555939,10.0,0.0,0.0,0.0,0.0,0.0,0.0,461.25,817.75,356.5,Q1
2661,4,0.8024999648332596,0.881503239274025,10.0,0.0,0.28631800413131714,-0.28631800413131714,0.0,0.75,-0.75,78.5,11.0,-67.5,Q3
2662,4,0.5799999982118607,0.8859806954860687,10.0,0.0,0.07226620614528656,-0.07226620614528656,0.0,0.25,-0.25,250.25,74.5,-175.75,Q1
2663,4,0.8949999809265137,0.9025451093912125,10.0,0.0,0.0,0.0,0.0,0.0,0.0,213.5,355.25,141.75,Q4
2664,4,0.48749999701976776,0.8759266138076782,10.0,0.07886622101068497,0.4799986481666565,-0.4011324271559715,0.25,0.75,-0.5,216.0,6.0,-210.0,Q1
2665,4,0.48249999061226845,0.8713711500167847,10.0,0.0,0.0833333358168602,-0.0833333358168602,0.0,0.25,-0.25,468.25,398.25,-70.0,Q1
2666,4,0.5149999829009175,0.868875190615654,10.0,0.0,0.0,0.0,0.0,0.0,0.0,173.75,61.75,-112.0,Q1
2667,4,0.8824999779462814,0.8945890665054321,10.0,0.0,0.0,0.0,0.0,0.0,0.0,78.25,57.25,-21.0,Q4
2668,4,0.8824999779462814,0.8965214341878891,10.0,0.0,0.21533828973770142,-0.21533828973770142,0.0,0.5,-0.5,751.25,224.75,-526.5,Q4
2669,4,0.9149999767541885,0.886788547039032,10.0,0.0,0.0,0.0,0.0,0.0,0.0,205.75,239.25,33.5,Q4
2670,4,0.3649999834597111,0.8831344097852707,10.0,0.0,0.0,0.0,0.0,0.0,0.0,821.0,528.0,-293.0,Q1
2671,4,0.6387499794363976,0.8827776908874512,10.0,0.07886622101068497,0.125,-0.04613377898931503,0.25,0.25,0.0,53.0,53.25,0.25,Q1
2672,4,0.9274999648332596,0.9013999402523041,10.0,0.0,0.0,0.0,0.0,0.0,0.0,515.75,480.5,-35.25,Q4
2673,4,0.8087499737739563,0.879392683506012,10.0,0.0,0.07226620614528656,-0.07226620614528656,0.0,0.25,-0.25,171.25,148.25,-23.0,Q3
2674,4,0.9349999576807022,0.9091262519359589,10.0,0.17238513380289078,0.3230074346065521,-0.15062230080366135,0.5,0.75,-0.25,22.75,5.75,-17.0,Q4
2675,4,0.9649999588727951,0.897160992026329,10.0,0.10766914486885071,0.20025750249624252,-0.09258835762739182,0.25,0.5,-0.25,26.5,16.5,-10.0,Q4
2676,4,0.951249971985817,0.8885867297649384,10.0,0.10766914486885071,0.0,0.10766914486885071,0.25,0.0,0.25,81.75,269.5,187.75,Q4
2677,4,0.703749991953373,0.9021821320056915,10.0,0.0,0.0,0.0,0.0,0.0,0.0,577.5,111.5,-466.0,Q2
2678,4,0.8899999856948853,0.9028511643409729,10.0,0.07226620614528656,0.0833333358168602,-0.011067129671573639,0.25,0.25,0.0,138.75,83.75,-55.0,Q4
2679,4,0.7999999821186066,0.8848510384559631,10.0,0.0,0.125,-0.125,0.0,0.25,-0.25,191.75,346.25,154.5,Q3
2680,4,0.9199999868869781,0.8814454227685928,10.0,0.0,0.07886622101068497,-0.07886622101068497,0.0,0.25,-0.25,788.0,505.75,-282.25,Q4
2681,4,0.794999971985817,0.8845247030258179,10.0,0.0,0.0,0.0,0.0,0.0,0.0,931.75,529.0,-402.75,Q3
2682,4,0.814999982714653,0.8827299773693085,10.0,0.0,0.25,-0.25,0.0,0.25,-0.25,374.75,815.5,440.75,Q3
2683,4,0.5712499972432852,0.8845991641283035,10.0,0.0833333358168602,0.07525750249624252,0.008075833320617676,0.25,0.25,0.0,308.25,273.0,-35.25,Q1
2684,4,0.9374999850988388,0.8797085285186768,10.0,0.18004654347896576,0.31546488404273987,-0.1354183405637741,0.5,0.5,0.0,110.75,33.0,-77.75,Q4
2685,4,0.6024999916553497,0.8733948022127151,10.0,0.09671320766210556,0.0,0.09671320766210556,0.25,0.0,0.25,141.25,312.25,171.0,Q1
2686,4,0.8349999785423279,0.8823795169591904,10.0,0.31546488404273987,0.5,-0.18453511595726013,0.5,0.5,0.0,286.75,16.75,-270.0,Q3
2687,4,0.7349999770522118,0.8872141689062119,10.0,0.07886622101068497,0.09671320766210556,-0.017846986651420593,0.25,0.25,0.0,114.5,68.5,-46.0,Q2
2688,4,0.9499999731779099,0.9004480987787247,10.0,0.0,0.0,0.0,0.0,0.0,0.0,273.25,63.75,-209.5,Q4
2689,4,0.3812499828636646,0.8766868561506271,10.0,0.0,0.4219707101583481,-0.4219707101583481,0.0,0.75,-0.75,953.5,63.25,-890.25,Q1
2690,4,0.7512499690055847,0.887164518237114,10.0,0.17993535101413727,0.16897941380739212,0.010955937206745148,0.5,0.5,0.0,232.75,36.75,-196.0,Q2
2691,4,0.6824999749660492,0.8850683718919754,10.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,1187.0,813.0,Q2
2692,4,0.6374999769032001,0.8788447976112366,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1276.25,602.0,-674.25,Q1
2693,4,0.8037499934434891,0.8852402120828629,10.0,0.07226620614528656,0.0,0.07226620614528656,0.25,0.0,0.25,141.0,83.0,-58.0,Q3
2694,4,0.7849999815225601,0.8818561881780624,10.0,0.0,0.07226620614528656,-0.07226620614528656,0.0,0.25,-0.25,362.25,155.75,-206.5,Q3
2695,4,0.41250000009313226,0.8807284832000732,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.25,716.25,-491.0,Q1
2696,4,0.5299999713897705,0.8750375509262085,10.0,0.0,0.15773244202136993,-0.15773244202136993,0.0,0.25,-0.25,174.75,49.5,-125.25,Q1
2697,4,0.5549999866634607,0.8727856278419495,10.0,0.0,0.0,0.0,0.0,0.0,0.0,563.0,745.5,182.5,Q1
2698,4,0.8249999731779099,0.8796384036540985,10.0,0.09671320766210556,0.5198472365736961,-0.4231340289115906,0.25,1.0,-0.75,125.5,3.25,-122.25,Q3
2699,4,0.6462499797344208,0.8780035823583603,10.0,0.0,0.4865986630320549,-0.4865986630320549,0.0,0.75,-0.75,170.0,14.0,-156.0,Q1
2700,4,0.6474999859929085,0.882684662938118,10.0,0.15773244202136993,0.15773244202136993,0.0,0.25,0.25,0.0,118.5,41.75,-76.75,Q1
2701,4,0.47249998711049557,0.8862602114677429,10.0,0.08905179798603058,0.40773244202136993,-0.31868064403533936,0.25,0.5,-0.25,646.5,219.75,-426.75,Q1
2702,4,0.7199999894946814,0.8861141800880432,10.0,0.0,0.0,0.0,0.0,0.0,0.0,96.75,48.5,-48.25,Q2
2703,4,0.9437499642372131,0.8876963406801224,10.0,0.2544456496834755,0.34065908938646317,-0.08621343970298767,0.5,0.75,-0.25,60.5,8.25,-52.25,Q4
2704,4,0.8824999779462814,0.9078221917152405,10.0,0.0,0.0,0.0,0.0,0.0,0.0,390.5,133.25,-257.25,Q4
2705,4,0.9437499642372131,0.8908690512180328,10.0,0.07226620614528656,0.0,0.07226620614528656,0.25,0.0,0.25,32.0,57.0,25.0,Q4
2706,4,0.7912499755620956,0.8775011748075485,10.0,0.0,0.07886622101068497,-0.07886622101068497,0.0,0.25,-0.25,116.5,26.25,-90.25,Q3
2707,4,0.6724999807775021,0.8811454474925995,10.0,0.0833333358168602,0.0,0.0833333358168602,0.25,0.0,0.25,474.0,281.75,-192.25,Q2
2708,4,0.4924999810755253,0.8681920915842056,10.0,0.0,0.5,-0.5,0.0,0.5,-0.5,905.75,651.75,-254.0,Q1
2709,4,0.672499991953373,0.8777118623256683,10.0,0.15773244202136993,0.25,-0.09226755797863007,0.25,0.25,0.0,548.75,255.0,-293.75,Q2
2710,4,0.6324999928474426,0.8820947259664536,10.0,0.0,0.2969707101583481,-0.2969707101583481,0.0,0.75,-0.75,48.5,7.0,-41.5,Q1
2711,4,0.2999999988824129,0.87209452688694,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1086.75,927.25,-159.5,Q1
2712,4,0.804999977350235,0.8935183733701706,10.0,0.0,0.25,-0.25,0.0,0.25,-0.25,143.5,495.25,351.75,Q3
2713,4,0.7737499848008156,0.8838364332914352,10.0,0.0,0.0,0.0,0.0,0.0,0.0,482.5,48.75,-433.75,Q3
2714,4,0.4899999871850014,0.8626304864883423,10.0,0.0,0.15773244202136993,-0.15773244202136993,0.0,0.25,-0.25,961.0,1184.25,223.25,Q1
2715,4,0.6749999821186066,0.8848308026790619,10.0,0.0,0.07525750249624252,-0.07525750249624252,0.0,0.25,-0.25,404.75,19.0,-385.75,Q2
2716,4,0.8224999755620956,0.891061320900917,10.0,0.125,0.15773244202136993,-0.032732442021369934,0.25,0.25,0.0,181.75,182.25,0.5,Q3
2717,4,0.8112499713897705,0.8798649907112122,10.0,0.0,0.0,0.0,0.0,0.0,0.0,96.75,206.25,109.5,Q3
2718,4,0.9274999648332596,0.8885821402072906,10.0,0.21405179798603058,0.125,0.08905179798603058,0.5,0.25,0.25,253.75,77.75,-176.0,Q4
2719,4,0.9524999707937241,0.8935964703559875,10.0,0.0,0.20438235253095627,-0.20438235253095627,0.0,0.5,-0.5,33.25,32.5,-0.75,Q4
2720,4,0.7824999764561653,0.8860890567302704,10.0,0.0,0.0,0.0,0.0,0.0,0.0,246.5,606.25,359.75,Q3
2721,4,0.9687499701976776,0.894896000623703,10.0,0.0,0.28273244202136993,-0.28273244202136993,0.0,0.5,-0.5,178.0,301.0,123.0,Q4
2722,4,0.7649999782443047,0.8754127323627472,10.0,0.09671320766210556,0.0,0.09671320766210556,0.25,0.0,0.25,587.5,354.5,-233.0,Q2
2723,4,0.7299999892711639,0.8900512307882309,10.0,0.0,0.18004654347896576,-0.18004654347896576,0.0,0.5,-0.5,239.75,325.0,85.25,Q2
2724,4,0.6587499864399433,0.8859755098819733,10.0,0.07525750249624252,0.3199319988489151,-0.24467449635267258,0.25,0.75,-0.5,762.75,251.5,-511.25,Q2
2725,4,0.617499977350235,0.8836743831634521,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.0,619.75,-425.25,Q1
2726,4,0.7537499815225601,0.8984860181808472,10.0,0.0,0.125,-0.125,0.0,0.25,-0.25,222.25,19.0,-203.25,Q2
2727,4,0.674999974668026,0.879427433013916,10.0,0.10766914486885071,0.25,-0.1423308551311493,0.25,0.25,0.0,639.0,357.25,-281.75,Q2
2728,4,0.9274999797344208,0.8861799091100693,10.0,0.0,0.07226620614528656,-0.07226620614528656,0.0,0.25,-0.25,322.5,742.0,419.5,Q4
2729,4,0.949999988079071,0.8987412750720978,10.0,0.0,0.125,-0.125,0.0,0.25,-0.25,202.75,269.5,66.75,Q4
2730,4,0.3249999973922968,0.8734801411628723,10.0,0.0,0.07525750249624252,-0.07525750249624252,0.0,0.25,-0.25,585.0,113.25,-471.75,Q1
2731,4,0.6849999874830246,0.8847685009241104,10.0,0.0,0.0833333358168602,-0.0833333358168602,0.0,0.25,-0.25,421.75,255.25,-166.5,Q2
2732,4,0.9324999749660492,0.8956690728664398,10.0,0.0,0.21405179798603058,-0.21405179798603058,0.0,0.5,-0.5,133.0,56.75,-76.25,Q4
2733,4,0.8912499696016312,0.8868078589439392,10.0,0.0,0.125,-0.125,0.0,0.25,-0.25,86.25,138.5,52.25,Q4
2734,4,0.7374999895691872,0.8802224695682526,10.0,0.0,0.15773244202136993,-0.15773244202136993,0.0,0.25,-0.25,111.25,93.25,-18.0,Q2
2735,4,0.8774999678134918,0.8951095044612885,10.0,0.0833333358168602,0.125,-0.0416666641831398,0.25,0.25,0.0,186.25,77.25,-109.0,Q4
2736,4,0.6349999830126762,0.8870737999677658,10.0,0.0,0.28273244202136993,-0.28273244202136993,0.0,0.5,-0.5,525.5,715.0,189.5,Q1
2737,4,0.7674999684095383,0.8754538297653198,10.0,0.0,0.07226620614528656,-0.07226620614528656,0.0,0.25,-0.25,545.25,326.5,-218.75,Q2
2738,4,0.8074999898672104,0.8757244646549225,10.0,0.0,0.31546488404273987,-0.31546488404273987,0.0,0.5,-0.5,26.75,11.25,-15.5,Q3
2739,4,0.6824999898672104,0.8900346904993057,10.0,0.0,0.28273244202136993,-0.28273244202136993,0.0,0.5,-0.5,514.25,575.25,61.0,Q2
2740,4,0.7724999859929085,0.886642649769783,10.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,186.5,-5.5,Q2
2741,4,0.7249999865889549,0.8906200081110001,10.0,0.0,0.07886622101068497,-0.07886622101068497,0.0,0.25,-0.25,527.0,266.75,-260.25,Q2
2742,4,0.7362499833106995,0.8838154673576355,10.0,0.0,0.2326691448688507,-0.2326691448688507,0.0,0.5,-0.5,468.0,139.5,-328.5,Q2
2743,4,0.5887499898672104,0.8782023638486862,10.0,0.0,0.07226620614528656,-0.07226620614528656,0.0,0.25,-0.25,66.0,136.75,70.75,Q1
2744,4,0.7149999886751175,0.871900349855423,10.0,0.07886622101068497,0.32886622101068497,-0.25,0.25,0.5,-0.25,445.5,41.25,-404.25,Q2
2745,4,0.7174999639391899,0.8802000731229782,10.0,0.0,0.15773244202136993,-0.15773244202136993,0.0,0.25,-0.25,189.25,299.0,109.75,Q2
2746,4,0.5874999836087227,0.8804327100515366,10.0,0.0,0.0,0.0,0.0,0.0,0.0,737.75,674.75,-63.0,Q1
2747,4,0.5524999760091305,0.8741696625947952,10.0,0.0,0.0,0.0,0.0,0.0,0.0,840.25,543.0,-297.25,Q1
2748,4,0.5574999824166298,0.8672545105218887,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1175.75,1459.5,283.75,Q1
2749,4,0.7749999836087227,0.8751280456781387,10.0,0.0,0.09671320766210556,-0.09671320766210556,0.0,0.25,-0.25,168.0,863.25,695.25,Q3
2750,4,0.8024999797344208,0.8822536170482635,10.0,0.09671320766210556,0.40773244202136993,-0.3110192343592644,0.25,0.5,-0.25,122.25,134.5,12.25,Q3
2751,4,0.9462499767541885,0.8757709711790085,10.0,0.0,0.28273244202136993,-0.28273244202136993,0.0,0.5,-0.5,91.25,26.5,-64.75,Q4
2752,4,0.7824999839067459,0.8761617541313171,10.0,0.0833333358168602,0.0,0.0833333358168602,0.25,0.0,0.25,184.5,148.5,-36.0,Q3
2753,4,0.8237499743700027,0.8827879428863525,10.0,0.0,0.0,0.0,0.0,0.0,0.0,209.25,551.0,341.75,Q3
2754,4,0.9549999684095383,0.8854660093784332,10.0,0.0,0.40773244202136993,-0.40773244202136993,0.0,0.5,-0.5,56.5,14.75,-41.75,Q4
2755,4,0.6424999982118607,0.8821300119161606,10.0,0.0,0.0,0.0,0.0,0.0,0.0,183.25,297.25,114.0,Q1
2756,4,0.5862499848008156,0.8769311308860779,10.0,0.28273244202136993,0.31546488404273987,-0.032732442021369934,0.5,0.5,0.0,293.0,102.25,-190.75,Q1
2757,4,0.7649999782443047,0.8862848430871964,10.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,453.25,317.25,Q2
2758,4,0.9224999845027924,0.8834143877029419,10.0,0.125,0.28273244202136993,-0.15773244202136993,0.25,0.5,-0.25,38.75,31.0,-7.75,Q4
2759,4,0.8524999767541885,0.8939879685640335,10.0,0.08905179798603058,0.0,0.08905179798603058,0.25,0.0,0.25,239.75,196.0,-43.75,Q3
2760,4,0.47499997913837433,0.8845978230237961,10.0,0.0,0.0,0.0,0.0,0.0,0.0,729.25,169.0,-560.25,Q1
2761,4,0.6349999718368053,0.8715779483318329,10.0,0.15773244202136993,0.15773244202136993,0.0,0.25,0.25,0.0,531.5,324.75,-206.75,Q1
2762,4,0.8399999737739563,0.897685632109642,10.0,0.08905179798603058,0.15773244202136993,-0.06868064403533936,0.25,0.25,0.0,131.75,215.5,83.75,Q3
2763,4,0.8387499749660492,0.8775780200958252,10.0,0.0833333358168602,0.22171320766210556,-0.13837987184524536,0.25,0.5,-0.25,82.5,115.0,32.5,Q3
2764,4,0.7037499696016312,0.8860004544258118,10.0,0.0,0.125,-0.125,0.0,0.25,-0.25,171.25,468.0,296.75,Q2
2765,4,0.6299999952316284,0.8826445937156677,10.0,0.0,0.15773244202136993,-0.15773244202136993,0.0,0.25,-0.25,603.75,446.5,-157.25,Q1
2766,4,0.9099999815225601,0.897751197218895,10.0,0.125,0.19726620614528656,-0.07226620614528656,0.25,0.5,-0.25,342.25,34.25,-308.0,Q4
2767,4,0.7124999910593033,0.882098913192749,10.0,0.07525750249624252,0.14453241229057312,-0.0692749097943306,0.25,0.5,-0.25,114.75,153.25,38.5,Q2
2768,4,0.6812499910593033,0.8741090893745422,10.0,0.0,0.0,0.0,0.0,0.0,0.0,815.25,683.75,-131.5,Q2
2769,4,0.7987499758601189,0.8814120888710022,10.0,0.07525750249624252,0.07525750249624252,0.0,0.25,0.25,0.0,448.75,427.5,-21.25,Q3
2770,4,0.5662499964237213,0.8640572130680084,10.0,0.0,0.0,0.0,0.0,0.0,0.0,207.5,250.0,42.5,Q1
2771,4,0.8349999785423279,0.8901676684617996,10.0,0.15773244202136993,0.25,-0.09226755797863007,0.25,0.25,0.0,57.25,35.5,-21.75,Q3
