user_index,candidate_row_index,sampled_order,utility_popularity,coherence,history_length,v1_rank,v1_hit10,v1_ndcg10,core_rank,core_hit10,core_ndcg10,delta_ndcg10,delta_hit10,delta_rank,dataset
503,355,3,0.7699999809265137,0.8982890844345093,10,289,0.0,0.0,227,0.0,0.0,0.0,0.0,-62,ML1M
504,79,0,0.550000011920929,0.8743715286254883,10,3437,0.0,0.0,3420,0.0,0.0,0.0,0.0,-17,ML1M
504,131,1,0.9099999666213989,0.8835469484329224,10,1454,0.0,0.0,2323,0.0,0.0,0.0,0.0,869,ML1M
504,140,2,0.7599999904632568,0.8798116445541382,10,1343,0.0,0.0,1009,0.0,0.0,0.0,0.0,-334,ML1M
504,165,3,0.8899999856948853,0.873252272605896,10,254,0.0,0.0,88,0.0,0.0,0.0,0.0,-166,ML1M
505,9,0,0.6899999976158142,0.8858507871627808,10,278,0.0,0.0,304,0.0,0.0,0.0,0.0,26,ML1M
505,17,1,0.39499998092651367,0.878447413444519,10,7,1.0,0.3333333432674408,1,1.0,1.0,-0.6666666567325592,0.0,-6,ML1M
505,38,2,0.9249999523162842,0.893022894859314,10,82,0.0,0.0,16,0.0,0.0,0.0,0.0,-66,ML1M
505,52,3,0.9099999666213989,0.8981420397758484,10,68,0.0,0.0,25,0.0,0.0,0.0,0.0,-43,ML1M
506,2,0,0.5999999642372131,0.8800008893013,10,1205,0.0,0.0,1742,0.0,0.0,0.0,0.0,537,ML1M
506,3,1,0.9199999570846558,0.8793321847915649,10,219,0.0,0.0,61,0.0,0.0,0.0,0.0,-158,ML1M
506,6,2,0.9099999666213989,0.8856800198554993,10,13,0.0,0.0,2,1.0,0.6309297680854797,-0.6309297680854797,-1.0,-11,ML1M
506,8,3,0.5299999713897705,0.8868765830993652,10,205,0.0,0.0,48,0.0,0.0,0.0,0.0,-157,ML1M
507,31,0,1.0,0.8811454772949219,10,315,0.0,0.0,1625,0.0,0.0,0.0,0.0,1310,ML1M
507,60,1,0.14000000059604645,0.867099940776825,10,1478,0.0,0.0,3219,0.0,0.0,0.0,0.0,1741,ML1M
507,74,2,0.9899999499320984,0.9070273637771606,10,98,0.0,0.0,37,0.0,0.0,0.0,0.0,-61,ML1M
507,79,3,0.949999988079071,0.9036655426025391,10,9,1.0,0.3010300099849701,2,1.0,0.6309297680854797,-0.32989975810050964,0.0,-7,ML1M
508,13,0,0.25999999046325684,0.8967024683952332,10,48,0.0,0.0,2,1.0,0.6309297680854797,-0.6309297680854797,-1.0,-46,ML1M
508,18,1,0.9249999523162842,0.8896875381469727,10,9,1.0,0.3010300099849701,3,1.0,0.5,-0.1989699900150299,0.0,-6,ML1M
508,89,2,0.6150000095367432,0.8875479698181152,10,141,0.0,0.0,115,0.0,0.0,0.0,0.0,-26,ML1M
508,133,3,0.8700000047683716,0.8985652923583984,10,163,0.0,0.0,44,0.0,0.0,0.0,0.0,-119,ML1M
509,50,0,0.8499999642372131,0.8931416273117065,10,87,0.0,0.0,14,0.0,0.0,0.0,0.0,-73,ML1M
509,134,1,0.8399999737739563,0.8805961608886719,10,20,0.0,0.0,58,0.0,0.0,0.0,0.0,38,ML1M
509,419,2,0.9799999594688416,0.8936086893081665,10,138,0.0,0.0,592,0.0,0.0,0.0,0.0,454,ML1M
509,458,3,0.949999988079071,0.8881567120552063,10,10,1.0,0.28906482458114624,2,1.0,0.6309297680854797,-0.3418649435043335,0.0,-8,ML1M
510,4,0,0.7799999713897705,0.874843955039978,10,1662,0.0,0.0,1166,0.0,0.0,0.0,0.0,-496,ML1M
510,6,1,0.8899999856948853,0.8774104118347168,10,159,0.0,0.0,27,0.0,0.0,0.0,0.0,-132,ML1M
510,7,2,0.9899999499320984,0.8803160786628723,10,126,0.0,0.0,23,0.0,0.0,0.0,0.0,-103,ML1M
510,10,3,0.4099999964237213,0.8868243098258972,10,428,0.0,0.0,2,1.0,0.6309297680854797,-0.6309297680854797,-1.0,-426,ML1M
511,13,0,0.2199999988079071,0.8886953592300415,10,2738,0.0,0.0,988,0.0,0.0,0.0,0.0,-1750,ML1M
511,16,1,0.3199999928474426,0.8746651411056519,10,156,0.0,0.0,16,0.0,0.0,0.0,0.0,-140,ML1M
511,41,2,0.6949999928474426,0.8820234537124634,10,40,0.0,0.0,18,0.0,0.0,0.0,0.0,-22,ML1M
511,60,3,0.9899999499320984,0.8809620141983032,10,86,0.0,0.0,549,0.0,0.0,0.0,0.0,463,ML1M
512,0,0,1.0,0.8694235682487488,10,144,0.0,0.0,1124,0.0,0.0,0.0,0.0,980,ML1M
512,2,1,0.5,0.8783086538314819,10,1015,0.0,0.0,1124,0.0,0.0,0.0,0.0,109,ML1M
512,5,2,0.9049999713897705,0.8867843747138977,10,50,0.0,0.0,54,0.0,0.0,0.0,0.0,4,ML1M
512,10,3,0.9199999570846558,0.8812000155448914,10,649,0.0,0.0,373,0.0,0.0,0.0,0.0,-276,ML1M
513,75,0,0.9749999642372131,0.8962298631668091,10,8,1.0,0.31546488404273987,2,1.0,0.6309297680854797,-0.31546488404273987,0.0,-6,ML1M
513,77,1,0.9899999499320984,0.9108380079269409,10,110,0.0,0.0,42,0.0,0.0,0.0,0.0,-68,ML1M
513,108,2,0.8700000047683716,0.9063562154769897,10,1456,0.0,0.0,1940,0.0,0.0,0.0,0.0,484,ML1M
513,187,3,0.8100000023841858,0.8916357159614563,10,299,0.0,0.0,194,0.0,0.0,0.0,0.0,-105,ML1M
514,1,0,0.8999999761581421,0.8798815011978149,10,186,0.0,0.0,77,0.0,0.0,0.0,0.0,-109,ML1M
514,2,1,0.75,0.8813625574111938,10,23,0.0,0.0,36,0.0,0.0,0.0,0.0,13,ML1M
514,6,2,0.8399999737739563,0.8854729533195496,10,140,0.0,0.0,348,0.0,0.0,0.0,0.0,208,ML1M
514,7,3,0.9399999976158142,0.8891105651855469,10,41,0.0,0.0,18,0.0,0.0,0.0,0.0,-23,ML1M
515,1,0,0.29999998211860657,0.8721330761909485,10,923,0.0,0.0,10,1.0,0.28906482458114624,-0.28906482458114624,-1.0,-913,ML1M
515,57,1,0.8999999761581421,0.9007757306098938,10,1028,0.0,0.0,308,0.0,0.0,0.0,0.0,-720,ML1M
515,64,2,0.9599999785423279,0.8929054141044617,10,296,0.0,0.0,96,0.0,0.0,0.0,0.0,-200,ML1M
515,102,3,0.9799999594688416,0.8964675664901733,10,52,0.0,0.0,31,0.0,0.0,0.0,0.0,-21,ML1M
516,2,0,0.9099999666213989,0.8617313504219055,10,259,0.0,0.0,431,0.0,0.0,0.0,0.0,172,ML1M
516,102,1,0.9399999976158142,0.8910703659057617,10,75,0.0,0.0,41,0.0,0.0,0.0,0.0,-34,ML1M
516,255,2,0.6200000047683716,0.8793231844902039,10,18,0.0,0.0,5,1.0,0.38685283064842224,-0.38685283064842224,-1.0,-13,ML1M
516,362,3,0.9099999666213989,0.8777602910995483,10,139,0.0,0.0,542,0.0,0.0,0.0,0.0,403,ML1M
517,43,0,0.8799999952316284,0.8698738217353821,10,1987,0.0,0.0,1414,0.0,0.0,0.0,0.0,-573,ML1M
517,51,1,0.8700000047683716,0.8759875297546387,10,368,0.0,0.0,18,0.0,0.0,0.0,0.0,-350,ML1M
517,92,2,0.7199999690055847,0.8660240173339844,10,1279,0.0,0.0,852,0.0,0.0,0.0,0.0,-427,ML1M
517,258,3,0.4699999988079071,0.891399085521698,10,850,0.0,0.0,45,0.0,0.0,0.0,0.0,-805,ML1M
518,1,0,0.6899999976158142,0.8678390383720398,10,17,0.0,0.0,2,1.0,0.6309297680854797,-0.6309297680854797,-1.0,-15,ML1M
518,27,1,0.26999998092651367,0.876089870929718,10,11,0.0,0.0,34,0.0,0.0,0.0,0.0,23,ML1M
518,29,2,0.2800000011920929,0.8742788434028625,10,712,0.0,0.0,410,0.0,0.0,0.0,0.0,-302,ML1M
518,40,3,0.25,0.8748055696487427,10,1837,0.0,0.0,451,0.0,0.0,0.0,0.0,-1386,ML1M
519,7,0,0.9799999594688416,0.8813447952270508,10,45,0.0,0.0,122,0.0,0.0,0.0,0.0,77,ML1M
519,39,1,0.9099999666213989,0.915057361125946,10,74,0.0,0.0,75,0.0,0.0,0.0,0.0,1,ML1M
519,52,2,0.9199999570846558,0.8698477745056152,10,64,0.0,0.0,3,1.0,0.5,-0.5,-1.0,-61,ML1M
519,83,3,0.9899999499320984,0.8959768414497375,10,3,1.0,0.5,4,1.0,0.43067657947540283,0.06932342052459717,0.0,1,ML1M
520,131,0,0.6499999761581421,0.8848055005073547,10,721,0.0,0.0,1021,0.0,0.0,0.0,0.0,300,ML1M
520,156,1,0.7199999690055847,0.8874713182449341,10,348,0.0,0.0,349,0.0,0.0,0.0,0.0,1,ML1M
520,168,2,0.9599999785423279,0.8923076391220093,10,180,0.0,0.0,263,0.0,0.0,0.0,0.0,83,ML1M
520,296,3,0.9699999690055847,0.8806500434875488,10,288,0.0,0.0,1021,0.0,0.0,0.0,0.0,733,ML1M
521,1,0,0.9799999594688416,0.8729704022407532,10,2,1.0,0.6309297680854797,2,1.0,0.6309297680854797,0.0,0.0,0,ML1M
521,27,1,0.3799999952316284,0.8876169919967651,10,291,0.0,0.0,56,0.0,0.0,0.0,0.0,-235,ML1M
521,34,2,0.9399999976158142,0.8862168192863464,10,22,0.0,0.0,31,0.0,0.0,0.0,0.0,9,ML1M
521,89,3,0.9799999594688416,0.909345269203186,10,8,1.0,0.31546488404273987,15,0.0,0.0,0.31546488404273987,1.0,7,ML1M
522,36,0,0.3799999952316284,0.8795381784439087,10,1210,0.0,0.0,2252,0.0,0.0,0.0,0.0,1042,ML1M
522,57,1,0.9799999594688416,0.8958484530448914,10,28,0.0,0.0,80,0.0,0.0,0.0,0.0,52,ML1M
522,112,2,0.9799999594688416,0.8707007169723511,10,986,0.0,0.0,2828,0.0,0.0,0.0,0.0,1842,ML1M
522,151,3,0.9399999976158142,0.8818646669387817,10,287,0.0,0.0,185,0.0,0.0,0.0,0.0,-102,ML1M
523,17,0,0.9300000071525574,0.9039071798324585,10,256,0.0,0.0,368,0.0,0.0,0.0,0.0,112,ML1M
523,36,1,0.9899999499320984,0.8936492800712585,10,1122,0.0,0.0,533,0.0,0.0,0.0,0.0,-589,ML1M
523,78,2,0.8199999928474426,0.8935044407844543,10,67,0.0,0.0,1164,0.0,0.0,0.0,0.0,1097,ML1M
523,91,3,0.9599999785423279,0.8961077928543091,10,96,0.0,0.0,418,0.0,0.0,0.0,0.0,322,ML1M
524,8,0,0.3149999976158142,0.8880690336227417,10,18,0.0,0.0,5,1.0,0.38685283064842224,-0.38685283064842224,-1.0,-13,ML1M
524,16,1,0.9599999785423279,0.8703071475028992,10,14,0.0,0.0,1,1.0,1.0,-1.0,-1.0,-13,ML1M
524,27,2,0.9899999499320984,0.9164242744445801,10,39,0.0,0.0,12,0.0,0.0,0.0,0.0,-27,ML1M
524,32,3,0.9799999594688416,0.8972593545913696,10,14,0.0,0.0,3,1.0,0.5,-0.5,-1.0,-11,ML1M
525,2,0,0.28999999165534973,0.8687612414360046,10,1940,0.0,0.0,1755,0.0,0.0,0.0,0.0,-185,ML1M
525,4,1,0.3400000035762787,0.8631841540336609,10,2676,0.0,0.0,1508,0.0,0.0,0.0,0.0,-1168,ML1M
525,20,2,0.20999999344348907,0.8655527234077454,10,1705,0.0,0.0,129,0.0,0.0,0.0,0.0,-1576,ML1M
525,21,3,0.5899999737739563,0.8626483678817749,10,1004,0.0,0.0,435,0.0,0.0,0.0,0.0,-569,ML1M
526,30,0,0.9949999451637268,0.8878083229064941,10,8,1.0,0.31546488404273987,4,1.0,0.43067657947540283,-0.11521169543266296,0.0,-4,ML1M
526,32,1,1.0,0.8908550143241882,10,27,0.0,0.0,23,0.0,0.0,0.0,0.0,-4,ML1M
526,35,2,0.9099999666213989,0.900084376335144,10,192,0.0,0.0,209,0.0,0.0,0.0,0.0,17,ML1M
526,45,3,0.7699999809265137,0.8941725492477417,10,238,0.0,0.0,334,0.0,0.0,0.0,0.0,96,ML1M
527,6,0,0.32999998331069946,0.878392219543457,10,235,0.0,0.0,20,0.0,0.0,0.0,0.0,-215,ML1M
527,111,1,0.8999999761581421,0.899517834186554,10,302,0.0,0.0,26,0.0,0.0,0.0,0.0,-276,ML1M
527,162,2,0.8100000023841858,0.8877022862434387,10,7,1.0,0.3333333432674408,31,0.0,0.0,0.3333333432674408,1.0,24,ML1M
527,209,3,0.35999998450279236,0.8758672475814819,10,20,0.0,0.0,7,1.0,0.3333333432674408,-0.3333333432674408,-1.0,-13,ML1M
528,113,0,0.9099999666213989,0.8923256993293762,10,46,0.0,0.0,13,0.0,0.0,0.0,0.0,-33,ML1M
528,171,1,0.9199999570846558,0.9062906503677368,10,19,0.0,0.0,4,1.0,0.43067657947540283,-0.43067657947540283,-1.0,-15,ML1M
528,190,2,0.8199999928474426,0.8848142623901367,10,180,0.0,0.0,100,0.0,0.0,0.0,0.0,-80,ML1M
528,700,3,0.20999999344348907,0.8673070073127747,10,2112,0.0,0.0,199,0.0,0.0,0.0,0.0,-1913,ML1M
529,5,0,0.7099999785423279,0.8988273739814758,10,31,0.0,0.0,14,0.0,0.0,0.0,0.0,-17,ML1M
529,10,1,0.8049999475479126,0.8959393501281738,10,17,0.0,0.0,23,0.0,0.0,0.0,0.0,6,ML1M
529,24,2,0.9199999570846558,0.8972800374031067,10,27,0.0,0.0,12,0.0,0.0,0.0,0.0,-15,ML1M
529,42,3,0.3700000047683716,0.8688419461250305,10,60,0.0,0.0,45,0.0,0.0,0.0,0.0,-15,ML1M
530,23,0,0.7999999523162842,0.8777043223381042,10,100,0.0,0.0,109,0.0,0.0,0.0,0.0,9,ML1M
530,32,1,0.875,0.8819183111190796,10,32,0.0,0.0,58,0.0,0.0,0.0,0.0,26,ML1M
530,77,2,1.0,0.8832091093063354,10,71,0.0,0.0,284,0.0,0.0,0.0,0.0,213,ML1M
530,80,3,0.9099999666213989,0.8933228254318237,10,941,0.0,0.0,2444,0.0,0.0,0.0,0.0,1503,ML1M
531,8,0,0.3499999940395355,0.8762132525444031,10,9,1.0,0.3010300099849701,1,1.0,1.0,-0.6989699900150299,0.0,-8,ML1M
531,11,1,0.7999999523162842,0.8698342442512512,10,2,1.0,0.6309297680854797,2,1.0,0.6309297680854797,0.0,0.0,0,ML1M
531,33,2,0.29999998211860657,0.8747410774230957,10,1466,0.0,0.0,4,1.0,0.43067657947540283,-0.43067657947540283,-1.0,-1462,ML1M
531,62,3,0.8899999856948853,0.8974180221557617,10,124,0.0,0.0,2,1.0,0.6309297680854797,-0.6309297680854797,-1.0,-122,ML1M
532,0,0,0.25,0.8565327525138855,10,566,0.0,0.0,409,0.0,0.0,0.0,0.0,-157,ML1M
532,7,1,0.11999999731779099,0.8685792088508606,10,656,0.0,0.0,5,1.0,0.38685283064842224,-0.38685283064842224,-1.0,-651,ML1M
532,14,2,0.9299999475479126,0.8736780285835266,10,3,1.0,0.5,8,1.0,0.31546488404273987,0.18453511595726013,0.0,5,ML1M
532,22,3,0.9300000071525574,0.8738704919815063,10,705,0.0,0.0,15,0.0,0.0,0.0,0.0,-690,ML1M
533,9,0,0.6200000047683716,0.8783286809921265,10,172,0.0,0.0,29,0.0,0.0,0.0,0.0,-143,ML1M
533,11,1,0.8799999952316284,0.8885869979858398,10,34,0.0,0.0,4,1.0,0.43067657947540283,-0.43067657947540283,-1.0,-30,ML1M
533,14,2,0.7599999904632568,0.9053373336791992,10,322,0.0,0.0,20,0.0,0.0,0.0,0.0,-302,ML1M
533,46,3,0.8700000047683716,0.8766871690750122,10,326,0.0,0.0,133,0.0,0.0,0.0,0.0,-193,ML1M
534,5,0,1.0,0.9102765917778015,10,236,0.0,0.0,2,1.0,0.6309297680854797,-0.6309297680854797,-1.0,-234,ML1M
534,26,1,0.9599999785423279,0.9050318002700806,10,24,0.0,0.0,17,0.0,0.0,0.0,0.0,-7,ML1M
534,31,2,1.0,0.898560643196106,10,77,0.0,0.0,17,0.0,0.0,0.0,0.0,-60,ML1M
534,58,3,0.699999988079071,0.8949888348579407,10,135,0.0,0.0,41,0.0,0.0,0.0,0.0,-94,ML1M
535,435,0,0.9599999785423279,0.8917075395584106,10,334,0.0,0.0,121,0.0,0.0,0.0,0.0,-213,ML1M
535,516,1,0.8799999952316284,0.8919248580932617,10,170,0.0,0.0,148,0.0,0.0,0.0,0.0,-22,ML1M
535,550,2,0.6699999570846558,0.8983204960823059,10,566,0.0,0.0,1922,0.0,0.0,0.0,0.0,1356,ML1M
535,563,3,0.699999988079071,0.8958026766777039,10,310,0.0,0.0,498,0.0,0.0,0.0,0.0,188,ML1M
536,6,0,0.7199999690055847,0.8802676200866699,10,376,0.0,0.0,8,1.0,0.31546488404273987,-0.31546488404273987,-1.0,-368,ML1M
536,15,1,0.75,0.8882911801338196,10,144,0.0,0.0,389,0.0,0.0,0.0,0.0,245,ML1M
536,23,2,0.4699999988079071,0.898038387298584,10,2007,0.0,0.0,79,0.0,0.0,0.0,0.0,-1928,ML1M
536,25,3,0.7699999809265137,0.8869980573654175,10,410,0.0,0.0,249,0.0,0.0,0.0,0.0,-161,ML1M
537,22,0,0.7450000047683716,0.8860843777656555,10,813,0.0,0.0,59,0.0,0.0,0.0,0.0,-754,ML1M
537,35,1,0.6100000143051147,0.8841062784194946,10,1081,0.0,0.0,271,0.0,0.0,0.0,0.0,-810,ML1M
537,76,2,1.0,0.9032940864562988,10,36,0.0,0.0,624,0.0,0.0,0.0,0.0,588,ML1M
537,96,3,0.4699999988079071,0.884347140789032,10,2,1.0,0.6309297680854797,2,1.0,0.6309297680854797,0.0,0.0,0,ML1M
538,110,0,0.9899999499320984,0.8975715637207031,10,1222,0.0,0.0,2569,0.0,0.0,0.0,0.0,1347,ML1M
538,193,1,0.699999988079071,0.8964425325393677,10,283,0.0,0.0,73,0.0,0.0,0.0,0.0,-210,ML1M
538,420,2,0.9599999785423279,0.892349123954773,10,420,0.0,0.0,427,0.0,0.0,0.0,0.0,7,ML1M
538,449,3,0.6599999666213989,0.8905930519104004,10,1311,0.0,0.0,296,0.0,0.0,0.0,0.0,-1015,ML1M
539,13,0,0.9699999690055847,0.8909899592399597,10,337,0.0,0.0,239,0.0,0.0,0.0,0.0,-98,ML1M
539,25,1,0.7599999904632568,0.8965444564819336,10,26,0.0,0.0,22,0.0,0.0,0.0,0.0,-4,ML1M
539,35,2,0.75,0.8771375417709351,10,1305,0.0,0.0,390,0.0,0.0,0.0,0.0,-915,ML1M
539,43,3,0.8899999856948853,0.8857865333557129,10,6,1.0,0.3562071919441223,34,0.0,0.0,0.3562071919441223,1.0,28,ML1M
540,1,0,0.7799999713897705,0.8778184652328491,10,16,0.0,0.0,11,0.0,0.0,0.0,0.0,-5,ML1M
540,16,1,0.85999995470047,0.8807365298271179,10,49,0.0,0.0,89,0.0,0.0,0.0,0.0,40,ML1M
540,36,2,0.6699999570846558,0.8822539448738098,10,164,0.0,0.0,31,0.0,0.0,0.0,0.0,-133,ML1M
540,48,3,0.25999999046325684,0.8942756652832031,10,600,0.0,0.0,84,0.0,0.0,0.0,0.0,-516,ML1M
541,0,0,0.9699999690055847,0.8645132780075073,10,363,0.0,0.0,528,0.0,0.0,0.0,0.0,165,ML1M
541,9,1,0.8799999952316284,0.8818212747573853,10,1050,0.0,0.0,2483,0.0,0.0,0.0,0.0,1433,ML1M
541,15,2,0.5299999713897705,0.8875807523727417,10,170,0.0,0.0,223,0.0,0.0,0.0,0.0,53,ML1M
541,29,3,0.19999998807907104,0.8876307606697083,10,721,0.0,0.0,740,0.0,0.0,0.0,0.0,19,ML1M
542,9,0,0.8149999976158142,0.8844236135482788,10,75,0.0,0.0,15,0.0,0.0,0.0,0.0,-60,ML1M
542,46,1,0.7999999523162842,0.891085147857666,10,122,0.0,0.0,38,0.0,0.0,0.0,0.0,-84,ML1M
542,51,2,0.8999999761581421,0.8876754641532898,10,458,0.0,0.0,49,0.0,0.0,0.0,0.0,-409,ML1M
542,74,3,0.7450000047683716,0.8817632794380188,10,120,0.0,0.0,17,0.0,0.0,0.0,0.0,-103,ML1M
543,23,0,0.6499999761581421,0.8827673196792603,10,1283,0.0,0.0,1652,0.0,0.0,0.0,0.0,369,ML1M
543,57,1,0.3400000035762787,0.8762761950492859,10,45,0.0,0.0,6,1.0,0.3562071919441223,-0.3562071919441223,-1.0,-39,ML1M
543,67,2,0.6899999976158142,0.8747865557670593,10,26,0.0,0.0,9,1.0,0.3010300099849701,-0.3010300099849701,-1.0,-17,ML1M
543,69,3,0.8899999856948853,0.8781130909919739,10,175,0.0,0.0,320,0.0,0.0,0.0,0.0,145,ML1M
544,3,0,0.7099999785423279,0.8785564303398132,10,403,0.0,0.0,49,0.0,0.0,0.0,0.0,-354,ML1M
544,4,1,1.0,0.8798969388008118,10,18,0.0,0.0,8,1.0,0.31546488404273987,-0.31546488404273987,-1.0,-10,ML1M
544,18,2,0.8399999737739563,0.8714107275009155,10,3,1.0,0.5,2,1.0,0.6309297680854797,-0.13092976808547974,0.0,-1,ML1M
544,20,3,0.949999988079071,0.869867205619812,10,62,0.0,0.0,20,0.0,0.0,0.0,0.0,-42,ML1M
545,3,0,0.3649999797344208,0.8739154934883118,10,153,0.0,0.0,9,1.0,0.3010300099849701,-0.3010300099849701,-1.0,-144,ML1M
545,8,1,0.7999999523162842,0.8662896156311035,10,1158,0.0,0.0,1348,0.0,0.0,0.0,0.0,190,ML1M
545,17,2,0.8399999737739563,0.8692988157272339,10,136,0.0,0.0,45,0.0,0.0,0.0,0.0,-91,ML1M
545,68,3,0.9099999666213989,0.8837461471557617,10,737,0.0,0.0,3022,0.0,0.0,0.0,0.0,2285,ML1M
546,302,0,0.3700000047683716,0.8867408633232117,10,1208,0.0,0.0,1134,0.0,0.0,0.0,0.0,-74,ML1M
546,354,1,0.8999999761581421,0.8833136558532715,10,113,0.0,0.0,115,0.0,0.0,0.0,0.0,2,ML1M
546,356,2,0.4599999785423279,0.8803865313529968,10,1620,0.0,0.0,2588,0.0,0.0,0.0,0.0,968,ML1M
546,398,3,0.8499999642372131,0.8743795156478882,10,174,0.0,0.0,32,0.0,0.0,0.0,0.0,-142,ML1M
547,83,0,0.6649999618530273,0.8802871704101562,10,296,0.0,0.0,101,0.0,0.0,0.0,0.0,-195,ML1M
547,124,1,0.7799999713897705,0.8796223402023315,10,190,0.0,0.0,151,0.0,0.0,0.0,0.0,-39,ML1M
547,184,2,0.44999998807907104,0.8677166104316711,10,94,0.0,0.0,30,0.0,0.0,0.0,0.0,-64,ML1M
547,190,3,0.6100000143051147,0.8598230481147766,10,102,0.0,0.0,142,0.0,0.0,0.0,0.0,40,ML1M
548,1,0,0.8899999856948853,0.8721244931221008,10,63,0.0,0.0,37,0.0,0.0,0.0,0.0,-26,ML1M
548,24,1,0.949999988079071,0.9127355813980103,10,96,0.0,0.0,293,0.0,0.0,0.0,0.0,197,ML1M
548,44,2,0.9699999690055847,0.909171462059021,10,17,0.0,0.0,29,0.0,0.0,0.0,0.0,12,ML1M
548,106,3,1.0,0.9073324203491211,10,67,0.0,0.0,2231,0.0,0.0,0.0,0.0,2164,ML1M
549,48,0,0.949999988079071,0.9011715054512024,10,21,0.0,0.0,14,0.0,0.0,0.0,0.0,-7,ML1M
549,88,1,0.9899999499320984,0.8696797490119934,10,693,0.0,0.0,1780,0.0,0.0,0.0,0.0,1087,ML1M
549,177,2,0.6499999761581421,0.8812532424926758,10,153,0.0,0.0,159,0.0,0.0,0.0,0.0,6,ML1M
549,269,3,0.949999988079071,0.8892919421195984,10,229,0.0,0.0,534,0.0,0.0,0.0,0.0,305,ML1M
550,23,0,0.5,0.8734385371208191,10,486,0.0,0.0,11,0.0,0.0,0.0,0.0,-475,ML1M
550,32,1,0.8999999761581421,0.8894132375717163,10,132,0.0,0.0,40,0.0,0.0,0.0,0.0,-92,ML1M
550,47,2,0.6599999666213989,0.8955318331718445,10,85,0.0,0.0,276,0.0,0.0,0.0,0.0,191,ML1M
550,57,3,0.8399999737739563,0.8859578967094421,10,14,0.0,0.0,11,0.0,0.0,0.0,0.0,-3,ML1M
551,39,0,0.7899999618530273,0.8899503946304321,10,1670,0.0,0.0,2873,0.0,0.0,0.0,0.0,1203,ML1M
551,107,1,0.9899999499320984,0.8803777694702148,10,113,0.0,0.0,14,0.0,0.0,0.0,0.0,-99,ML1M
551,134,2,0.28999999165534973,0.8733389973640442,10,1131,0.0,0.0,1266,0.0,0.0,0.0,0.0,135,ML1M
551,157,3,0.8199999928474426,0.86774742603302,10,122,0.0,0.0,51,0.0,0.0,0.0,0.0,-71,ML1M
552,4,0,0.04999999701976776,0.8819063305854797,10,2693,0.0,0.0,861,0.0,0.0,0.0,0.0,-1832,ML1M
552,15,1,0.9799999594688416,0.8738012313842773,10,51,0.0,0.0,51,0.0,0.0,0.0,0.0,0,ML1M
552,27,2,0.9599999785423279,0.8873063921928406,10,91,0.0,0.0,98,0.0,0.0,0.0,0.0,7,ML1M
552,28,3,0.7199999690055847,0.8888790011405945,10,207,0.0,0.0,53,0.0,0.0,0.0,0.0,-154,ML1M
553,0,0,0.6299999952316284,0.8706005215644836,10,509,0.0,0.0,1163,0.0,0.0,0.0,0.0,654,ML1M
553,14,1,0.9300000071525574,0.8969795107841492,10,297,0.0,0.0,861,0.0,0.0,0.0,0.0,564,ML1M
553,18,2,0.9749999642372131,0.9019359350204468,10,15,0.0,0.0,20,0.0,0.0,0.0,0.0,5,ML1M
553,24,3,0.9799999594688416,0.9068136215209961,10,48,0.0,0.0,29,0.0,0.0,0.0,0.0,-19,ML1M
554,14,0,0.9399999976158142,0.8829265832901001,10,109,0.0,0.0,738,0.0,0.0,0.0,0.0,629,ML1M
554,21,1,0.9899999499320984,0.8874146342277527,10,46,0.0,0.0,7,1.0,0.3333333432674408,-0.3333333432674408,-1.0,-39,ML1M
554,71,2,0.12999999523162842,0.8765819668769836,10,1176,0.0,0.0,295,0.0,0.0,0.0,0.0,-881,ML1M
554,82,3,0.3700000047683716,0.8921133279800415,10,1767,0.0,0.0,243,0.0,0.0,0.0,0.0,-1524,ML1M
555,2,0,0.2800000011920929,0.8906742930412292,10,553,0.0,0.0,1140,0.0,0.0,0.0,0.0,587,ML1M
555,7,1,0.4899999797344208,0.8948107957839966,10,67,0.0,0.0,5,1.0,0.38685283064842224,-0.38685283064842224,-1.0,-62,ML1M
555,18,2,0.85999995470047,0.8949444890022278,10,55,0.0,0.0,3,1.0,0.5,-0.5,-1.0,-52,ML1M
555,43,3,0.47999998927116394,0.8851000070571899,10,267,0.0,0.0,537,0.0,0.0,0.0,0.0,270,ML1M
556,6,0,0.23999999463558197,0.8595221638679504,10,204,0.0,0.0,53,0.0,0.0,0.0,0.0,-151,ML1M
556,38,1,0.8799999952316284,0.8985239267349243,10,106,0.0,0.0,36,0.0,0.0,0.0,0.0,-70,ML1M
556,48,2,0.949999988079071,0.9023879766464233,10,10,1.0,0.28906482458114624,6,1.0,0.3562071919441223,-0.06714236736297607,0.0,-4,ML1M
556,191,3,0.9899999499320984,0.9027562141418457,10,7,1.0,0.3333333432674408,62,0.0,0.0,0.3333333432674408,1.0,55,ML1M
557,14,0,0.9199999570846558,0.8910900354385376,10,54,0.0,0.0,76,0.0,0.0,0.0,0.0,22,ML1M
557,191,1,0.8799999952316284,0.8687850832939148,10,815,0.0,0.0,420,0.0,0.0,0.0,0.0,-395,ML1M
557,240,2,0.9699999690055847,0.8652618527412415,10,298,0.0,0.0,413,0.0,0.0,0.0,0.0,115,ML1M
557,339,3,0.1599999964237213,0.8838558197021484,10,1741,0.0,0.0,3238,0.0,0.0,0.0,0.0,1497,ML1M
558,17,0,0.8999999761581421,0.8674001693725586,10,341,0.0,0.0,212,0.0,0.0,0.0,0.0,-129,ML1M
